fips,count,avgScore,year
19019,3,0.31,2013
19021,9,0.45,2013
19023,4,0.52,2013
19027,4,0.46,2013
19029,1,0.54,2013
19031,5,0.67,2013
19033,9,0.36,2013
19035,4,0.24,2013
19037,3,0.45,2013
19039,1,0.1,2013
19041,8,0.63,2013
19043,6,0.3,2013
19045,13,0.44,2013
19047,3,0.26,2013
19049,10,0.34,2013
19053,8,0.18,2013
19055,3,0.67,2013
19057,10,0.22,2013
19059,6,0.64,2013
19061,85,0.37,2013
19063,1,0.25,2013
19065,9,0.26,2013
19067,3,0.62,2013
19071,4,0.22,2013
19073,1,-0.02,2013
19075,6,0.7,2013
19077,2,0.05,2013
19079,2,0.6,2013
19081,4,0.86,2013
19083,8,0.4,2013
19087,2,0.9,2013
19089,2,0.8,2013
19091,1,0.86,2013
19095,13,0.33,2013
19097,6,0.21,2013
19099,9,0.27,2013
19101,4,0.46,2013
19103,232,0.36,2013
19105,17,0.42,2013
19107,11,0.29,2013
19109,2,0.5,2013
19111,11,0.32,2013
19113,97,0.39,2013
19115,8,0.14,2013
19119,3,0.28,2013
19121,4,0.65,2013
19123,6,0.38,2013
19125,48,0.48,2013
19127,7,0.18,2013
19129,3,0.58,2013
19131,4,0.39,2013
19133,5,0.36,2013
19135,2,0.57,2013
19137,3,0.28,2013
19139,38,0.21,2013
19141,4,0.26,2013
19145,3,0.64,2013
19147,3,0.66,2013
19149,5,0.41,2013
19153,245,0.35,2013
19155,9,0.54,2013
19157,26,0.32,2013
19159,1,0.78,2013
19163,41,0.39,2013
19165,3,0.52,2013
19167,63,0.37,2013
19169,72,0.39,2013
19171,3,-0.16,2013
19173,1,0.52,2013
19179,17,0.4,2013
19181,48,0.32,2013
19183,16,0.31,2013
19185,1,1.26,2013
19187,5,0.51,2013
19189,1,0.55,2013
19191,26,0.22,2013
19193,53,0.42,2013
19197,4,0.34,2013
20001,7,0.17,2013
20003,11,0.11,2013
20005,6,0.5,2013
20009,2,0.84,2013
20011,1,0.91,2013
20013,20,0.44,2013
20015,19,0.36,2013
20021,5,0.0,2013
20027,1,0.82,2013
20031,3,0.54,2013
20035,9,0.44,2013
20037,6,0.16,2013
20039,1,0.99,2013
20041,1,0.89,2013
20043,1,0.11,2013
20045,131,0.37,2013
20051,5,0.2,2013
20055,6,0.42,2013
20057,3,0.35,2013
20059,13,0.26,2013
20061,11,0.36,2013
20067,1,-0.17,2013
20073,1,-0.13,2013
20079,7,0.54,2013
20081,1,0.14,2013
20085,3,0.35,2013
